left,price,room,salon,area,age,province,district
Müstakil,4400000.0,2.0,1.0,142.0,15.0,İzmir , Karaburun 
Daire,7250000.0,3.0,1.0,165.0,16.0,İzmir , Narlıdere 
Villa,9750000.0,4.0,1.0,328.0,5.0,İzmir , Torbalı 
Müstakil,27000000.0,4.0,1.0,170.0,32.0,İzmir , Çeşme 
Daire,2380000.0,2.0,2.0,56.0,6.0,İzmir , Buca 
Villa,12000000.0,3.0,1.0,130.0,6.0,İzmir , Çeşme 
Daire,4450000.0,3.0,1.0,175.0,10.0,İzmir , Karabağlar 
Villa,26000000.0,4.0,1.0,147.0,30.0,İzmir , Çeşme 
Daire,3450000.0,3.0,1.0,140.0,30.0,İzmir , Aliağa 
Daire,3050000.0,4.0,1.0,145.0,4.0,İzmir , Seferihisar 
Daire,2250000.0,2.0,1.0,85.0,1.0,İzmir , Menemen 
Daire,4600000.0,3.0,1.0,130.0,17.0,İzmir , Menderes 
Daire,2000000.0,2.0,1.0,85.0,30.0,İzmir , Konak 
Daire,3650000.0,1.0,1.0,61.0,11.0,İzmir , Bornova 
Daire,2950000.0,3.0,1.0,125.0,35.0,İzmir , Karşıyaka 
Daire,3250000.0,3.0,1.0,135.0,30.0,İzmir , Karabağlar 
Daire,4000000.0,3.0,1.0,125.0,7.0,İzmir , Konak 
Daire,3800000.0,1.0,1.0,55.0,6.0,İzmir , Karşıyaka 
Daire,1970000.0,2.0,1.0,90.0,3.0,İzmir , Bayraklı 
Daire,2590000.0,2.0,1.0,100.0,35.0,İzmir , Karabağlar 
Daire,4350000.0,3.0,1.0,140.0,35.0,İzmir , Konak 
Daire,6500000.0,3.0,1.0,160.0,11.0,İzmir , Çiğli 
Daire,4750000.0,3.0,1.0,145.0,35.0,İzmir , Buca 
Daire,3600000.0,3.0,1.0,125.0,38.0,İzmir , Karşıyaka 
Daire,2375000.0,3.0,1.0,120.0,7.0,İzmir , Çiğli 
Villa,9600000.0,3.0,1.0,130.0,4.0,İzmir , Menderes 
Daire,1820000.0,1.0,1.0,48.0,1.0,İzmir , Menemen 
Daire,6500000.0,3.0,1.0,130.0,38.0,İzmir , Konak 
Yalı,8500000.0,4.0,1.0,160.0,40.0,İzmir , Konak 
Daire,3750000.0,2.0,1.0,100.0,5.0,İzmir , Seferihisar 
Daire,3990000.0,3.0,1.0,140.0,21.0,İzmir , Karabağlar 
Daire,7750000.0,3.0,1.0,140.0,4.0,İzmir , Bornova 
Daire,4450000.0,2.0,1.0,90.0,8.0,İzmir , Balçova 
Müstakil,3100000.0,4.0,1.0,513.0,50.0,İzmir , Kınık 
Daire,9450000.0,3.0,1.0,166.0,30.0,İzmir , Menderes 
Daire,3885000.0,3.0,1.0,130.0,16.0,İzmir , Bornova 
Daire,3200000.0,2.0,1.0,75.0,6.0,İzmir , Çiğli 
Daire,2350000.0,2.0,1.0,100.0,30.0,İzmir , Konak 
Daire,2750000.0,4.0,1.0,180.0,6.0,İzmir , Seferihisar 
Daire,2500000.0,3.0,1.0,140.0,35.0,İzmir , Ödemiş 
Daire,2300000.0,3.0,1.0,130.0,27.0,İzmir , Kemalpaşa 
Daire,3500000.0,3.0,1.0,130.0,5.0,İzmir , Konak 
Müstakil,5100000.0,2.0,1.0,346.0,20.0,İzmir , Bornova 
Müstakil,6000000.0,2.0,1.0,85.0,15.0,İzmir , Tire 
Müstakil,14500000.0,4.0,1.0,90.0,50.0,İzmir , Ödemiş 
Daire,3300000.0,2.0,1.0,95.0,8.0,İzmir , Buca 
Daire,1300000.0,1.0,2.0,80.0,40.0,İzmir , Konak 
Daire,6750000.0,3.0,1.0,140.0,30.0,İzmir , Konak 
Daire,3480000.0,2.0,1.0,100.0,8.0,İzmir , Karşıyaka 
Daire,6250000.0,3.0,1.0,150.0,33.0,İzmir , Karşıyaka 
Daire,5200000.0,3.0,1.0,110.0,14.0,İzmir , Menderes 
Daire,2600000.0,2.0,1.0,100.0,31.0,İzmir , Karabağlar 
Daire,4000000.0,3.0,1.0,140.0,26.0,İzmir , Balçova 
Daire,4325000.0,1.0,1.0,86.0,5.0,İzmir , Çiğli 
Daire,3950000.0,1.0,1.0,70.0,29.0,İzmir , Karşıyaka 
Daire,2918000.0,3.0,1.0,135.0,11.0,İzmir , Çiğli 
Müstakil,8970000.0,2.0,1.0,4.426,7.0,İzmir , Torbalı 
Daire,3100000.0,1.0,1.0,58.0,4.0,İzmir , Bornova 
Daire,6250000.0,3.0,1.0,130.0,26.0,İzmir , Gaziemir 
Daire,3000000.0,2.0,1.0,110.0,29.0,İzmir , Karşıyaka 
Villa,6900000.0,6.0,1.0,275.0,4.0,İzmir , Menderes 
Daire,4000000.0,3.0,1.0,122.0,14.0,İzmir , Buca 
Daire,1800000.0,1.0,1.0,58.0,4.0,İzmir , Buca 
Daire,15000000.0,3.0,1.0,135.0,35.0,İzmir , Çeşme 
Daire,2600000.0,3.0,1.0,150.0,11.0,İzmir , Menemen 
Daire,2900000.0,2.0,1.0,120.0,10.0,İzmir , Bayraklı 
Daire,3250000.0,3.0,1.0,139.0,35.0,İzmir , Konak 
Daire,2400000.0,3.0,1.0,120.0,18.0,İzmir , Menemen 
Daire,1900000.0,3.0,1.0,130.0,26.0,İzmir , Konak 
Daire,5000000.0,3.0,1.0,140.0,30.0,İzmir , Karabağlar 
Yazlık,5850000.0,4.0,1.0,190.0,28.0,İzmir , Menderes 
Daire,3000000.0,1.0,1.0,55.0,5.0,İzmir , Dikili 
Villa,19500000.0,4.0,2.0,400.0,16.0,İzmir , Urla 
Daire,3150000.0,3.0,1.0,105.0,30.0,İzmir , Bornova 
Daire,2600000.0,3.0,1.0,120.0,30.0,İzmir , Çiğli 
Villa,34000000.0,6.0,1.0,200.0,22.0,İzmir , Kemalpaşa 
Daire,4500000.0,3.0,1.0,150.0,7.0,İzmir , Çiğli 
Daire,2250000.0,3.0,1.0,110.0,15.0,İzmir , Çiğli 
Daire,1995000.0,2.0,1.0,90.0,31.0,İzmir , Çiğli 
Müstakil,30000000.0,3.0,1.0,147.0,40.0,İzmir , Balçova 
Müstakil,4950000.0,4.0,1.0,190.0,31.0,İzmir , Aliağa 
Daire,4200000.0,3.0,1.0,145.0,29.0,İzmir , Çiğli 
Daire,2450000.0,2.0,1.0,110.0,2.0,İzmir , Torbalı 
Villa,9250000.0,4.0,1.0,250.0,29.0,İzmir , Urla 
Villa,15000000.0,3.0,1.0,175.0,4.0,İzmir , Menderes 
Villa,35000000.0,4.0,1.0,320.0,1.0,İzmir , Çeşme 
Daire,3350000.0,3.0,1.0,125.0,35.0,İzmir , Konak 
Daire,3250000.0,2.0,1.0,95.0,3.0,İzmir , Karşıyaka 
Daire,2750000.0,2.0,1.0,100.0,8.0,İzmir , Bayraklı 
Daire,2750000.0,3.0,1.0,120.0,16.0,İzmir , Çiğli 
Daire,3100000.0,2.0,1.0,90.0,30.0,İzmir , Balçova 
Daire,3500000.0,3.0,1.0,130.0,5.0,İzmir , Seferihisar 
Daire,3150000.0,3.0,1.0,150.0,7.0,İzmir , Çiğli 
Villa,12500000.0,3.0,1.0,250.0,2.0,İzmir , Kemalpaşa 
Daire,1750000.0,1.0,1.0,60.0,5.0,İzmir , Torbalı 
Daire,2850000.0,3.0,2.0,135.0,35.0,İzmir , Karşıyaka 
Villa,40000000.0,4.0,1.0,250.0,9.0,İzmir , Çeşme 
Daire,4250000.0,2.0,1.0,100.0,30.0,İzmir , Gaziemir 
Villa,16490000.0,5.0,1.0,160.0,11.0,İzmir , Çeşme 
Daire,4750000.0,2.0,1.0,127.0,7.0,İzmir , Karabağlar 
Villa,9750000.0,3.0,1.0,145.0,5.0,İzmir , Karaburun 
Daire,4750000.0,3.0,1.0,150.0,2.0,İzmir , Torbalı 
Daire,3350000.0,2.0,1.0,85.0,13.0,İzmir , Karşıyaka 
Daire,4800000.0,2.0,1.0,100.0,5.0,İzmir , Balçova 
Yazlık,12500000.0,4.0,2.0,820.0,21.0,İzmir , Menderes 
Daire,3100000.0,3.0,1.0,140.0,35.0,İzmir , Bornova 
Daire,6500000.0,3.0,1.0,165.0,20.0,İzmir , Karabağlar 
Daire,6250000.0,2.0,1.0,74.0,1.0,İzmir , Urla 
Daire,3000000.0,1.0,1.0,47.0,4.0,İzmir , Bornova 
Daire,2650000.0,2.0,1.0,90.0,30.0,İzmir , Balçova 
Daire,2400000.0,1.0,1.0,55.0,2.0,İzmir , Bornova 
Yalı,12999999.0,3.0,1.0,140.0,30.0,İzmir , Karşıyaka 
Daire,2800000.0,3.0,1.0,115.0,30.0,İzmir , Karabağlar 
Daire,1950000.0,1.0,1.0,60.0,5.0,İzmir , Buca 
Daire,2100000.0,2.0,1.0,75.0,10.0,İzmir , Menemen 
Daire,3750000.0,3.0,1.0,125.0,15.0,İzmir , Gaziemir 
Daire,3650000.0,3.0,1.0,220.0,8.0,İzmir , Seferihisar 
Villa,15000000.0,4.0,1.0,230.0,4.0,İzmir , Menderes 
Daire,10000000.0,3.0,1.0,240.0,26.0,İzmir , Tire 
Daire,8100000.0,3.0,1.0,270.0,25.0,İzmir , Karşıyaka 
Daire,2760000.0,2.0,1.0,85.0,2.0,İzmir , Torbalı 
Daire,9900000.0,4.0,1.0,170.0,4.0,İzmir , Dikili 
Daire,3200000.0,3.0,1.0,110.0,10.0,İzmir , Karabağlar 
Daire,1650000.0,2.0,1.0,110.0,20.0,İzmir , Ödemiş 
Daire,3700000.0,3.0,1.0,150.0,22.0,İzmir , Buca 
Daire,1600000.0,2.0,1.0,55.0,35.0,İzmir , Karabağlar 
Daire,3200000.0,3.0,1.0,140.0,16.0,İzmir , Çiğli 
Daire,6750000.0,3.0,1.0,150.0,4.0,İzmir , Buca 
Daire,2500000.0,2.0,1.0,90.0,4.0,İzmir , Tire 
Villa,13000000.0,3.0,2.0,185.0,4.0,İzmir , Güzelbahçe 
Daire,3275.0,3.0,1.0,110.0,26.0,İzmir , Buca 
Daire,3700000.0,3.0,1.0,107.0,1.0,İzmir , Aliağa 
Daire,4250000.0,4.0,2.0,200.0,40.0,İzmir , Bornova 
Müstakil,4300000.0,2.0,1.0,470.0,2.0,İzmir , Menderes 
Villa,17000000.0,3.0,1.0,220.0,25.0,İzmir , Çeşme 
Daire,2400000.0,3.0,1.0,135.0,4.0,İzmir , Tire 
Daire,4500000.0,3.0,1.0,135.0,6.0,İzmir , Torbalı 
Daire,2400000.0,3.0,1.0,120.0,21.0,İzmir , Bornova 
Daire,1950000.0,2.0,1.0,100.0,4.0,İzmir , Tire 
Daire,2350000.0,2.0,1.0,120.0,25.0,İzmir , Ödemiş 
Daire,2200000.0,1.0,1.0,50.0,4.0,İzmir , Çiğli 
Daire,3150000.0,3.0,1.0,130.0,16.0,İzmir , Buca 
Daire,6000000.0,3.0,1.0,137.0,28.0,İzmir , Balçova 
Müstakil,4500000.0,3.0,1.0,243.0,10.0,İzmir , Seferihisar 
Daire,2400000.0,3.0,1.0,140.0,25.0,İzmir , Torbalı 
Villa,16500000.0,5.0,1.0,250.0,26.0,İzmir , Urla 
Daire,2750000.0,3.0,1.0,120.0,20.0,İzmir , Bayraklı 
Daire,2950000.0,2.0,1.0,105.0,9.0,İzmir , Çiğli 
Daire,4000000.0,3.0,1.0,145.0,25.0,İzmir , Karabağlar 
Daire,2390000.0,2.0,1.0,100.0,27.0,İzmir , Buca 
Müstakil,1400000.0,2.0,1.0,90.0,26.0,İzmir , Konak 
Daire,5500000.0,3.0,1.0,110.0,31.0,İzmir , Konak 
Daire,2900000.0,2.0,1.0,90.0,20.0,İzmir , Bayraklı 
Villa,18000000.0,2.0,1.0,190.0,5.0,İzmir , Urla 
Daire,9900000.0,4.0,1.0,170.0,4.0,İzmir , Dikili 
Müstakil,3650000.0,2.0,1.0,450.0,4.0,İzmir , Menderes 
Daire,4390000.0,2.0,1.0,100.0,7.0,İzmir , Foça 
Villa,9250000.0,3.0,1.0,130.0,21.0,İzmir , Seferihisar 
Bina,3500000.0,2.0,1.0,142.0,25.0,İzmir , Bayraklı 
Daire,7245000.0,3.0,1.0,160.0,9.0,İzmir , Bayraklı 
Daire,3700000.0,4.0,1.0,220.0,5.0,İzmir , Ödemiş 
Daire,6700000.0,3.0,1.0,134.0,3.0,İzmir , Buca 
Villa,4600000.0,3.0,1.0,150.0,11.0,İzmir , Menderes 
Daire,3500000.0,3.0,1.0,135.0,5.0,İzmir , Buca 
Villa,11000000.0,4.0,2.0,493.0,11.0,İzmir , Seferihisar 
Daire,3050000.0,3.0,1.0,110.0,2.0,İzmir , Menemen 
Daire,20000.0,2.0,1.0,90.0,30.0,İzmir , Konak 
Daire,1580000.0,1.0,1.0,75.0,35.0,İzmir , Karabağlar 
Daire,3650000.0,3.0,1.0,130.0,10.0,İzmir , Seferihisar 
Villa,7900000.0,4.0,1.0,220.0,23.0,İzmir , Menderes 
Daire,3950000.0,2.0,1.0,100.0,3.0,İzmir , Karşıyaka 
Müstakil,4250000.0,3.0,1.0,504.0,8.0,İzmir , Buca 
Daire,5200000.0,4.0,1.0,150.0,30.0,İzmir , Bergama 
Daire,5300000.0,3.0,1.0,135.0,22.0,İzmir , Karabağlar 
Daire,4200000.0,3.0,1.0,125.0,25.0,İzmir , Balçova 
Müstakil,5650000.0,3.0,1.0,300.0,25.0,İzmir , Seferihisar 
Villa,16000000.0,3.0,1.0,150.0,8.0,İzmir , Çeşme 
Daire,4150000.0,3.0,1.0,110.0,26.0,İzmir , Çiğli 
Daire,4200000.0,3.0,1.0,160.0,11.0,İzmir , Menderes 
Daire,8150000.0,3.0,1.0,123.0,6.0,İzmir , Karşıyaka 
Daire,6200000.0,4.0,1.0,200.0,25.0,İzmir , Ödemiş 
Daire,3350000.0,2.0,1.0,90.0,40.0,İzmir , Konak 
Daire,4500000.0,3.0,1.0,140.0,5.0,İzmir , Karabağlar 
Daire,4350000.0,3.0,1.0,135.0,31.0,İzmir , Konak 
Daire,1650000.0,1.0,1.0,48.0,5.0,İzmir , Menemen 
Daire,1870000.0,3.0,1.0,120.0,35.0,İzmir , Konak 
Daire,2600000.0,2.0,1.0,100.0,35.0,İzmir , Konak 
Daire,6100000.0,3.0,1.0,145.0,11.0,İzmir , Çiğli 
Daire,3500000.0,3.0,1.0,130.0,30.0,İzmir , Buca 
Daire,3750000.0,3.0,1.0,140.0,35.0,İzmir , Buca 
Daire,5350000.0,3.0,1.0,200.0,7.0,İzmir , Karşıyaka 
Daire,2500000.0,2.0,1.0,85.0,4.0,İzmir , Menderes 
Daire,2600000.0,3.0,1.0,140.0,16.0,İzmir , Torbalı 
Villa,9450000.0,3.0,1.0,165.0,4.0,İzmir , Menderes 
Yalı,7090000.0,3.0,1.0,110.0,40.0,İzmir , Konak 
Müstakil,7850000.0,3.0,1.0,165.0,4.0,İzmir , Seferihisar 
Villa,55000000.0,4.0,1.0,547.0,4.0,İzmir , Çeşme 
Daire,2750000.0,2.0,1.0,85.0,31.0,İzmir , Konak 
Daire,2200000.0,2.0,1.0,90.0,35.0,İzmir , Konak 
Daire,3500000.0,2.0,1.0,100.0,14.0,İzmir , Karabağlar 
Daire,3000000.0,2.0,1.0,80.0,11.0,İzmir , Dikili 
Daire,2750000.0,1.0,1.0,65.0,7.0,İzmir , Karşıyaka 
Daire,3100000.0,2.0,1.0,85.0,25.0,İzmir , Konak 
Daire,2750000.0,3.0,1.0,100.0,26.0,İzmir , Karşıyaka 
Bina,9500000.0,3.0,1.0,120.0,26.0,İzmir , Bornova 
Daire,2840000.0,3.0,1.0,135.0,13.0,İzmir , Çiğli 
Müstakil,6250000.0,2.0,1.0,145.0,31.0,İzmir , Çiğli 
Müstakil,4500000.0,2.0,1.0,64.0,7.0,İzmir , Güzelbahçe 
Müstakil,11950000.0,3.0,1.0,150.0,4.0,İzmir , Seferihisar 
Daire,3600000.0,3.0,1.0,140.0,17.0,İzmir , Gaziemir 
Daire,2750000.0,2.0,1.0,105.0,28.0,İzmir , Konak 
Daire,2750000.0,3.0,1.0,120.0,35.0,İzmir , Karabağlar 
Daire,2350000.0,3.0,1.0,145.0,15.0,İzmir , Menemen 
Daire,2750000.0,3.0,1.0,110.0,29.0,İzmir , Karabağlar 
Villa,20000000.0,2.0,1.0,90.0,31.0,İzmir , Çeşme 
Villa,12000000.0,4.0,1.0,220.0,4.0,İzmir , Dikili 
Daire,2500000.0,2.0,1.0,120.0,35.0,İzmir , Konak 
Daire,2950000.0,3.0,1.0,125.0,27.0,İzmir , Karşıyaka 
Daire,3600000.0,3.0,1.0,200.0,16.0,İzmir , Buca 
Daire,2999000.0,4.0,1.0,180.0,6.0,İzmir , Karabağlar 
Daire,2900000.0,2.0,1.0,87.0,5.0,İzmir , Buca 
Daire,2850000.0,2.0,1.0,90.0,12.0,İzmir , Karabağlar 
Daire,2650000.0,3.0,1.0,130.0,35.0,İzmir , Gaziemir 
Daire,3600000.0,4.0,1.0,145.0,30.0,İzmir , Bornova 
Villa,16350000.0,4.0,1.0,150.0,16.0,İzmir , Çeşme 
Daire,2650000.0,2.0,1.0,90.0,11.0,İzmir , Karşıyaka 
Villa,12000000.0,3.0,1.0,150.0,2.0,İzmir , Menderes 
Müstakil,1650000.0,3.0,1.0,150.0,60.0,İzmir , Kemalpaşa 
Daire,2380000.0,1.0,1.0,55.0,3.0,İzmir , Çiğli 
Daire,2599000.0,3.0,1.0,120.0,1.0,İzmir , Menemen 
Daire,2225000.0,3.0,1.0,135.0,14.0,İzmir , Torbalı 
Daire,7000000.0,2.0,1.0,105.0,3.0,İzmir , Bayraklı 
Villa,5950000.0,3.0,1.0,120.0,13.0,İzmir , Dikili 
Daire,2550000.0,2.0,1.0,110.0,21.0,İzmir , Balçova 
Daire,4200000.0,3.0,1.0,133.0,18.0,İzmir , Gaziemir 
Daire,3750000.0,2.0,1.0,80.0,12.0,İzmir , Bornova 
Daire,5000000.0,3.0,1.0,150.0,20.0,İzmir , Karşıyaka 
Daire,2300000.0,2.0,1.0,95.0,38.0,İzmir , Konak 
Daire,3100000.0,3.0,1.0,130.0,28.0,İzmir , Bayraklı 
Daire,3250000.0,2.0,1.0,100.0,38.0,İzmir , Karabağlar 
Daire,8500000.0,3.0,1.0,130.0,9.0,İzmir , Karabağlar 
Daire,1620000.0,1.0,1.0,70.0,7.0,İzmir , Buca 
Daire,4000000.0,2.0,1.0,100.0,1.0,İzmir , Buca 
Daire,8900000.0,3.0,1.0,205.0,1.0,İzmir , Menemen 
Villa,14750000.0,3.0,1.0,210.0,13.0,İzmir , Menderes 
Villa,16500000.0,3.0,1.0,180.0,2.0,İzmir , Urla 
Daire,4650000.0,2.0,1.0,95.0,11.0,İzmir , Karşıyaka 
Daire,3450000.0,2.0,1.0,80.0,2.0,İzmir , Buca 
Daire,7500000.0,5.0,2.0,220.0,20.0,İzmir , Bornova 
Daire,2950000.0,2.0,1.0,100.0,10.0,İzmir , Konak 
Daire,2950000.0,3.0,1.0,128.0,24.0,İzmir , Bayraklı 
Villa,28000000.0,3.0,1.0,160.0,31.0,İzmir , Çeşme 
Daire,3950000.0,2.0,1.0,77.0,20.0,İzmir , Menderes 
Daire,1850000.0,3.0,1.0,125.0,30.0,İzmir , Konak 
Daire,2600000.0,3.0,1.0,130.0,32.0,İzmir , Buca 
Daire,2799000.0,3.0,1.0,125.0,16.0,İzmir , Menemen 
Villa,15500000.0,3.0,1.0,200.0,4.0,İzmir , Menemen 
Daire,2950000.0,3.0,1.0,160.0,1.0,İzmir , Çiğli 
Daire,4200000.0,2.0,1.0,85.0,5.0,İzmir , Menderes 
Daire,2500000.0,2.0,1.0,100.0,35.0,İzmir , Karşıyaka 
Daire,3990000.0,3.0,1.0,120.0,30.0,İzmir , Balçova 
Daire,2425000.0,2.0,1.0,95.0,11.0,İzmir , Balçova 
Villa,25500000.0,3.0,1.0,250.0,26.0,İzmir , Urla 
Daire,3750000.0,3.0,1.0,135.0,8.0,İzmir , Çiğli 
Daire,3280000.0,3.0,1.0,140.0,22.0,İzmir , Buca 
Daire,1980000.0,2.0,1.0,75.0,35.0,İzmir , Gaziemir 
Daire,4250000.0,4.0,1.0,200.0,2.0,İzmir , Menemen 
Daire,2265000.0,2.0,1.0,80.0,8.0,İzmir , Bornova 
Daire,4000000.0,2.0,1.0,112.0,5.0,İzmir , Bornova 
Daire,2950000.0,3.0,1.0,130.0,28.0,İzmir , Karabağlar 
Daire,4750000.0,3.0,1.0,127.0,26.0,İzmir , Gaziemir 
Daire,2900000.0,3.0,1.0,130.0,4.0,İzmir , Bayraklı 
Daire,3250000.0,3.0,1.0,130.0,10.0,İzmir , Seferihisar 
Yazlık,3250000.0,1.0,1.0,65.0,16.0,İzmir , Dikili 
Daire,2975000.0,2.0,1.0,90.0,3.0,İzmir , Menemen 
Daire,3100000.0,3.0,1.0,150.0,18.0,İzmir , Kemalpaşa 
Daire,4250000.0,3.0,1.0,95.0,31.0,İzmir , Konak 
Daire,2650000.0,3.0,1.0,120.0,8.0,İzmir , Çiğli 
Müstakil,9000000.0,3.0,1.0,150.0,30.0,İzmir , Bayraklı 
Daire,3350000.0,1.0,1.0,45.0,35.0,İzmir , Karşıyaka 
Daire,3300000.0,3.0,1.0,145.0,25.0,İzmir , Ödemiş 
Daire,2400000.0,2.0,1.0,90.0,15.0,İzmir , Buca 
Daire,2500000.0,2.0,1.0,100.0,31.0,İzmir , Bornova 
Villa,5300000.0,3.0,1.0,140.0,15.0,İzmir , Kemalpaşa 
Müstakil,4500000.0,2.0,1.0,360.0,30.0,İzmir , Karabağlar 
Daire,3000000.0,3.0,1.0,115.0,32.0,İzmir , Bayraklı 
Müstakil,55000000.0,4.0,1.0,300.0,20.0,İzmir , Çeşme 
Daire,13500000.0,5.0,1.0,300.0,1.0,İzmir , Menemen 
Daire,2700000.0,2.0,1.0,90.0,15.0,İzmir , Gaziemir 
Daire,1500000.0,3.0,1.0,100.0,31.0,İzmir , Tire 
Daire,2800000.0,2.0,1.0,90.0,26.0,İzmir , Konak 
Daire,1800000.0,1.0,1.0,55.0,5.0,İzmir , Buca 
Daire,4150000.0,3.0,1.0,135.0,35.0,İzmir , Karabağlar 
Daire,2650000.0,2.0,1.0,110.0,30.0,İzmir , Karabağlar 
Daire,6800000.0,3.0,1.0,155.0,4.0,İzmir , Buca 
Daire,2400000.0,2.0,1.0,110.0,5.0,İzmir , Torbalı 
Daire,2600000.0,2.0,1.0,95.0,20.0,İzmir , Buca 
Daire,2650000.0,2.0,1.0,95.0,5.0,İzmir , Dikili 
Villa,6950000.0,3.0,2.0,180.0,15.0,İzmir , Urla 
Daire,1790000.0,1.0,1.0,60.0,10.0,İzmir , Buca 
Daire,3800000.0,2.0,1.0,110.0,7.0,İzmir , Seferihisar 
Müstakil,11000000.0,5.0,1.0,250.0,10.0,İzmir , Menderes 
Daire,3990000.0,3.0,1.0,130.0,5.0,İzmir , Bornova 
Daire,1600000.0,3.0,1.0,135.0,27.0,İzmir , Ödemiş 
Daire,1560000.0,2.0,1.0,95.0,11.0,İzmir , Menemen 
Daire,3790000.0,3.0,1.0,120.0,5.0,İzmir , Bayraklı 
Daire,3100000.0,2.0,1.0,98.0,2.0,İzmir , Buca 
Daire,1350000.0,2.0,1.0,100.0,10.0,İzmir , Karabağlar 
Daire,5100000.0,2.0,1.0,145.0,20.0,İzmir , Balçova 
Daire,1750000.0,1.0,1.0,66.0,31.0,İzmir , Karşıyaka 
Daire,4350000.0,3.0,1.0,130.0,40.0,İzmir , Konak 
Müstakil,9500000.0,3.0,1.0,408.0,5.0,İzmir , Selçuk 
Müstakil,9400000.0,3.0,1.0,150.0,3.0,İzmir , Foça 
Daire,3200000.0,2.0,1.0,95.0,10.0,İzmir , Balçova 
Villa,6500000.0,4.0,1.0,180.0,4.0,İzmir , Seferihisar 
Daire,2800000.0,2.0,1.0,110.0,35.0,İzmir , Karşıyaka 
Villa,7750000.0,4.0,1.0,200.0,5.0,İzmir , Menderes 
Villa,4900000.0,2.0,1.0,110.0,16.0,İzmir , Foça 
Daire,3500000.0,3.0,1.0,145.0,35.0,İzmir , Karşıyaka 
Daire,3500000.0,3.0,1.0,126.0,35.0,İzmir , Bayraklı 
Daire,5900000.0,4.0,1.0,250.0,30.0,İzmir , Karşıyaka 
Daire,3450000.0,3.0,1.0,150.0,16.0,İzmir , Gaziemir 
Daire,2850000.0,3.0,1.0,125.0,26.0,İzmir , Bayraklı 
Daire,3200000.0,3.0,2.0,206.0,4.0,İzmir , Torbalı 
Daire,2490000.0,3.0,1.0,110.0,30.0,İzmir , Karşıyaka 
Daire,3150000.0,2.0,1.0,90.0,3.0,İzmir , Karabağlar 
Daire,2750000.0,2.0,1.0,95.0,11.0,İzmir , Gaziemir 
Daire,2000000.0,2.0,1.0,80.0,21.0,İzmir , Karabağlar 
Daire,3375000.0,2.0,1.0,110.0,30.0,İzmir , Konak 
Daire,3400000.0,2.0,1.0,90.0,5.0,İzmir , Karşıyaka 
Daire,3750000.0,3.0,1.0,100.0,26.0,İzmir , Karşıyaka 
Daire,4950000.0,2.0,1.0,80.0,26.0,İzmir , Çeşme 
Daire,3200000.0,2.0,1.0,95.0,31.0,İzmir , Buca 
Daire,4350000.0,3.0,1.0,140.0,35.0,İzmir , Konak 
Daire,3300000.0,3.0,2.0,150.0,31.0,İzmir , Konak 
Villa,9750000.0,4.0,1.0,167.0,30.0,İzmir , Urla 
Daire,4000000.0,3.0,1.0,130.0,30.0,İzmir , Bornova 
Villa,9500000.0,4.0,1.0,2.7,4.0,İzmir , Torbalı 
Daire,2650000.0,2.0,1.0,85.0,15.0,İzmir , Dikili 
Daire,1650000.0,3.0,1.0,120.0,28.0,İzmir , Ödemiş 
Daire,5500000.0,3.0,1.0,110.0,16.0,İzmir , Urla 
Daire,1700000.0,2.0,1.0,80.0,25.0,İzmir , Konak 
Daire,3295000.0,3.0,1.0,120.0,25.0,İzmir , Karşıyaka 
Daire,3500000.0,3.0,1.0,110.0,30.0,İzmir , Karabağlar 
Daire,3750000.0,2.0,1.0,115.0,26.0,İzmir , Bayraklı 
Daire,1300000.0,3.0,1.0,160.0,25.0,İzmir , Ödemiş 
Daire,5000000.0,3.0,1.0,130.0,21.0,İzmir , Narlıdere 
Yazlık,9250000.0,3.0,1.0,180.0,2.0,İzmir , Seferihisar 
Villa,60000000.0,6.0,1.0,400.0,5.0,İzmir , Çeşme 
Daire,2850000.0,2.0,1.0,90.0,5.0,İzmir , Bayraklı 
Daire,4150000.0,2.0,1.0,100.0,5.0,İzmir , Dikili 
Daire,4500000.0,3.0,1.0,140.0,10.0,İzmir , Menemen 
Müstakil,3250000.0,6.0,2.0,229.0,40.0,İzmir , Konak 
Daire,2950000.0,2.0,1.0,95.0,6.0,İzmir , Karabağlar 
Daire,2300000.0,2.0,1.0,95.0,42.0,İzmir , Karabağlar 
Daire,8000000.0,3.0,1.0,160.0,20.0,İzmir , Buca 
Yazlık,18500000.0,4.0,1.0,240.0,25.0,İzmir , Çeşme 
Daire,5750000.0,1.0,1.0,75.0,11.0,İzmir , Karşıyaka 
Daire,2650000.0,2.0,1.0,105.0,1.0,İzmir , Torbalı 
Daire,6900000.0,3.0,1.0,165.0,25.0,İzmir , Karşıyaka 
Daire,2220000.0,2.0,1.0,100.0,25.0,İzmir , Bornova 
Daire,2950000.0,1.0,1.0,60.0,4.0,İzmir , Karşıyaka 
Müstakil,1195000.0,1.0,1.0,300.0,1.0,İzmir , Menderes 
Villa,12500000.0,3.0,1.0,175.0,15.0,İzmir , Urla 
Daire,7950000.0,3.0,1.0,118.0,8.0,İzmir , Karşıyaka 
Daire,3250000.0,3.0,1.0,105.0,30.0,İzmir , Konak 
Daire,17000000.0,3.0,1.0,380.0,7.0,İzmir , Torbalı 
Daire,6250000.0,3.0,1.0,135.0,11.0,İzmir , Balçova 
